id_cuenta,tipo,saldo,fecha_creacion,estado,moneda,limite_diario,id_usuario_principal
1291,Nómina,482851.85,2015-04-17,False,USD,31151.46,92
1292,Corriente,376342.36,2015-05-22,False,USD,8852.14,112
1293,Corriente,270313.88,2019-04-09,True,COP,24158.09,78
1294,Empresarial,247857.57,2017-01-30,True,GTQ,40408.98,260
1295,Inversión,435082.38,2022-12-17,True,MXN,39825.01,508
1296,Ahorro,284782.76,2021-02-19,True,MXN,41877.49,466
1297,Inversión,153265.99,2019-07-26,True,USD,41427.58,778
1298,Inversión,146638.57,2023-10-27,True,USD,18666.75,96
1299,Empresarial,7796.84,2018-11-03,True,USD,45657.11,277
1300,Ahorro,71043.85,2023-03-20,True,COP,14308.26,760
1301,Empresarial,398938.37,2020-04-27,True,MXN,31234.18,214
1302,Corriente,210391.06,2022-01-06,True,EUR,5624.3,946
1303,Corriente,235215.35,2015-11-20,False,COP,41098.72,738
1304,Nómina,12150.81,2022-08-05,True,EUR,47452.91,848
1305,Inversión,292214.63,2018-12-07,True,MXN,2815.71,109
1306,Ahorro,287528.73,2016-03-28,True,COP,29490.67,862
1307,Ahorro,85447.69,2019-10-27,False,EUR,36892.83,822
1308,Nómina,442459.58,2017-11-11,False,COP,21970.03,900
1309,Nómina,337264.81,2016-06-03,True,MXN,19589.09,61
1310,Ahorro,250149.92,2018-01-07,True,MXN,13682.08,524
1311,Corriente,219217.17,2022-05-16,True,COP,6367.24,34
1312,Empresarial,145858.8,2024-06-28,True,GTQ,22421.98,45
1313,Ahorro,201891.59,2023-04-07,True,MXN,30788.54,748
1314,Corriente,416819.5,2023-10-23,True,USD,14651.52,276
1315,Nómina,218579.43,2020-01-14,True,COP,8728.3,230
1316,Nómina,482735.55,2019-08-08,True,EUR,22152.98,152
1317,Ahorro,84169.45,2016-11-12,True,MXN,34629.64,761
1318,Corriente,433123.34,2019-01-11,True,GTQ,44053.81,780
1319,Corriente,1088.97,2015-03-26,True,COP,26430.86,255
1320,Inversión,371913.99,2019-07-10,False,USD,30093.44,627
1321,Ahorro,1779.01,2020-11-04,True,GTQ,13354.01,416
1322,Ahorro,11669.01,2024-08-06,True,MXN,28818.15,760
1323,Corriente,410217.95,2016-07-22,False,USD,46757.12,760
1324,Nómina,336659.74,2023-09-03,False,COP,3191.74,10
1325,Nómina,397598.84,2018-10-11,True,COP,49460.61,974
1326,Ahorro,471407.09,2024-09-19,False,MXN,49998.77,398
1327,Corriente,20411.17,2015-04-05,True,USD,13203.02,122
1328,Ahorro,361533.96,2017-09-27,False,GTQ,46548.89,536
1329,Ahorro,159238.55,2022-06-05,True,EUR,17156.58,145
1330,Nómina,481430.09,2018-06-19,True,GTQ,10266.52,267
1331,Ahorro,34299.95,2017-04-13,True,USD,14608.97,421
1332,Ahorro,223294.2,2019-03-17,True,EUR,29518.23,721
1333,Inversión,431628.77,2019-11-05,False,USD,36089.59,98
1334,Ahorro,275313.17,2017-12-29,True,USD,35610.66,553
1335,Ahorro,344390.29,2016-09-15,True,USD,26153.61,611
1336,Inversión,484076.18,2016-09-03,False,USD,2650.35,355
1337,Nómina,443632.56,2020-07-28,True,EUR,45336.89,479
1338,Corriente,394855.35,2019-01-08,True,MXN,16267.08,974
1339,Corriente,172285.96,2020-02-05,True,GTQ,15438.3,164
1340,Nómina,47441.15,2023-08-27,True,COP,35359.76,110
1341,Nómina,58186.06,2019-09-11,True,USD,39528.79,998
1342,Inversión,173041.19,2015-03-15,True,MXN,6606.69,33
1343,Ahorro,232377.67,2016-12-09,True,GTQ,13960.61,419
1344,Ahorro,26985.67,2016-06-07,True,COP,8022.89,89
1345,Ahorro,44956.56,2024-11-09,True,USD,49196.85,131
1346,Nómina,367530.55,2022-01-12,False,GTQ,18191.53,129
1347,Ahorro,327466.49,2017-12-19,True,GTQ,25390.17,440
1348,Empresarial,375739.91,2017-07-08,True,EUR,19709.95,48
1349,Inversión,327580.27,2016-08-14,False,MXN,49391.21,873
1350,Inversión,191471.39,2015-04-14,True,COP,5317.52,243
1351,Ahorro,183038.88,2023-01-24,True,EUR,25099.09,153
1352,Inversión,117515.74,2021-04-05,False,GTQ,25067.28,420
1353,Nómina,84621.56,2018-07-25,True,USD,41476.46,685
1354,Corriente,197181.12,2015-01-16,False,MXN,35476.03,397
1355,Inversión,465947.97,2023-10-13,False,USD,42940.36,283
1356,Ahorro,478200.69,2021-12-20,False,MXN,42762.76,453
1357,Nómina,428144.0,2018-01-09,True,MXN,23886.99,83
1358,Corriente,289132.73,2022-03-02,True,EUR,1737.19,423
1359,Ahorro,403157.56,2018-05-27,False,EUR,48704.16,129
1360,Corriente,156672.18,2018-01-18,True,EUR,3628.73,744
1361,Empresarial,439364.7,2023-06-15,False,COP,8465.66,114
1362,Corriente,43531.64,2023-11-13,False,EUR,30625.46,770
1363,Inversión,81897.11,2017-11-17,True,GTQ,48524.93,676
1364,Inversión,400534.82,2022-03-17,True,GTQ,5952.69,728
1365,Nómina,246579.51,2017-03-12,True,COP,8190.83,256
1366,Ahorro,428601.55,2019-10-24,True,EUR,12042.02,694
1367,Nómina,394498.61,2020-08-11,True,GTQ,26883.52,284
1368,Nómina,400705.24,2021-01-07,True,MXN,20852.43,887
1369,Ahorro,173723.62,2016-02-07,True,GTQ,9905.5,165
1370,Inversión,155569.94,2022-05-13,True,GTQ,40305.21,191
1371,Corriente,431608.61,2016-04-30,False,GTQ,16236.81,762
1372,Nómina,211999.58,2024-03-28,True,MXN,7971.6,731
1373,Nómina,192586.77,2015-08-28,True,USD,4061.62,716
1374,Corriente,52606.78,2020-01-04,True,GTQ,5383.81,283
1375,Ahorro,469185.36,2017-05-09,True,MXN,40851.28,247
1376,Ahorro,375131.2,2020-07-26,True,COP,41309.15,781
1377,Nómina,207528.95,2023-10-03,True,MXN,44321.2,160
1378,Inversión,341903.08,2021-12-01,True,COP,13660.16,596
1379,Inversión,422715.96,2022-02-18,False,COP,17104.18,374
1380,Ahorro,314380.29,2015-11-12,True,MXN,17695.58,346
1381,Nómina,82907.67,2016-05-03,True,MXN,46208.57,572
1382,Nómina,338030.26,2024-05-21,False,COP,37489.19,483
1383,Corriente,389716.87,2021-09-18,True,USD,23929.46,969
1384,Empresarial,52981.23,2015-04-23,True,COP,24029.1,855
1385,Corriente,64976.26,2017-04-10,False,EUR,24574.97,794
1386,Ahorro,267783.37,2020-06-10,True,USD,2975.6,900
1387,Empresarial,279873.13,2016-03-10,True,USD,40115.18,561
1388,Ahorro,336900.83,2023-01-13,True,EUR,23810.58,994
1389,Nómina,15835.76,2016-11-26,True,EUR,10513.58,787
1390,Corriente,106722.31,2019-06-07,True,USD,48543.62,125
1391,Empresarial,292581.59,2023-11-08,False,COP,33775.59,392
1392,Nómina,176270.55,2020-02-11,True,MXN,33652.71,21
1393,Empresarial,400443.43,2022-08-26,True,GTQ,22409.6,707
1394,Ahorro,123029.32,2024-07-12,True,USD,5382.69,57
1395,Ahorro,419380.91,2018-05-06,True,MXN,4562.28,492
1396,Ahorro,108871.05,2019-01-30,True,COP,38575.34,915
1397,Corriente,141106.44,2017-05-17,True,COP,27371.49,228
1398,Nómina,68563.08,2021-01-28,True,COP,4231.96,25
1399,Ahorro,150783.74,2016-03-14,False,COP,40659.08,77
1400,Ahorro,158264.77,2017-07-25,True,USD,5945.77,934
1401,Ahorro,188590.79,2023-01-26,True,COP,49468.93,716
1402,Inversión,202199.51,2023-11-27,True,USD,33719.58,959
1403,Nómina,431264.63,2017-08-11,True,COP,5445.05,4
1404,Inversión,8636.28,2016-04-30,True,MXN,21609.94,788
1405,Corriente,245342.93,2024-03-13,False,GTQ,16682.81,253
1406,Nómina,168546.32,2023-05-08,True,USD,27754.42,79
1407,Empresarial,453812.93,2018-09-11,True,USD,12476.3,382
1408,Nómina,248925.49,2016-02-08,True,EUR,13720.27,386
1409,Ahorro,381237.37,2024-02-09,False,USD,12127.05,393
1410,Ahorro,76838.79,2023-10-28,True,MXN,38160.54,863
1411,Inversión,385873.77,2019-09-28,False,MXN,7925.97,367
1412,Ahorro,220827.32,2015-04-22,False,USD,3996.16,513
1413,Empresarial,61339.27,2019-04-23,True,MXN,27046.37,657
1414,Corriente,240629.1,2023-02-08,True,USD,5787.43,326
1415,Inversión,489352.2,2020-12-11,True,USD,44544.7,304
1416,Ahorro,420284.26,2020-08-23,True,MXN,33914.23,393
1417,Ahorro,81082.63,2016-12-08,True,EUR,38758.31,404
1418,Nómina,201473.04,2016-08-27,False,USD,28195.03,854
1419,Inversión,498516.15,2020-01-12,False,MXN,13282.91,11
1420,Empresarial,326386.06,2019-03-26,True,USD,24433.51,70
1421,Corriente,471545.26,2017-05-02,False,MXN,21460.88,142
1422,Inversión,301910.65,2017-06-11,False,COP,41958.88,622
1423,Ahorro,203277.84,2022-07-14,True,EUR,26333.61,959
1424,Nómina,496824.71,2021-08-19,True,USD,3819.18,343
1425,Inversión,388732.65,2017-11-29,True,EUR,39622.13,704
1426,Nómina,471800.76,2021-10-09,True,MXN,10800.73,429
1427,Ahorro,478500.85,2018-09-02,False,MXN,47625.69,796
1428,Ahorro,157203.87,2022-08-24,True,MXN,23061.36,755
1429,Empresarial,250145.79,2024-11-20,False,MXN,35823.32,353
1430,Inversión,79476.73,2024-07-15,True,COP,35518.72,29
1431,Corriente,415603.67,2020-11-28,True,USD,42408.83,489
1432,Corriente,430170.66,2023-05-29,True,MXN,36703.49,185
1433,Ahorro,353112.66,2016-12-19,True,MXN,6061.08,780
1434,Ahorro,417974.71,2024-04-23,True,MXN,21870.39,124
1435,Empresarial,53393.32,2016-11-04,True,EUR,8723.12,905
1436,Nómina,186037.26,2018-03-29,True,COP,20803.27,567
1437,Corriente,16287.73,2016-12-20,True,MXN,47812.34,9
1438,Corriente,292298.62,2024-01-17,True,USD,2449.81,185
1439,Empresarial,497451.41,2021-05-18,True,GTQ,49847.31,912
1440,Inversión,92273.92,2019-06-17,True,MXN,41612.44,63
1441,Empresarial,273228.96,2024-09-26,True,MXN,23763.1,909
1442,Ahorro,460803.42,2024-01-16,True,MXN,46268.69,457
1443,Ahorro,444097.31,2022-09-07,True,GTQ,15269.06,204
1444,Corriente,92456.35,2024-05-13,False,USD,13436.45,287
1445,Empresarial,288828.29,2024-07-25,True,MXN,8835.57,286
1446,Empresarial,216672.3,2017-09-16,True,COP,11892.33,577
1447,Ahorro,370742.33,2023-06-25,True,EUR,3982.41,903
1448,Inversión,307929.54,2021-11-14,True,GTQ,35245.16,225
1449,Nómina,112510.68,2020-03-07,True,MXN,9828.94,882
1450,Ahorro,80116.65,2021-06-03,True,MXN,11888.23,668
1451,Ahorro,149302.72,2023-08-30,False,GTQ,7146.49,441
1452,Empresarial,226335.99,2022-03-30,True,USD,23227.25,171
1453,Nómina,322296.19,2018-12-28,True,COP,24973.35,639
1454,Nómina,186880.01,2020-01-29,True,COP,43098.96,446
1455,Inversión,408050.66,2019-09-11,False,EUR,37923.33,867
1456,Ahorro,84906.11,2021-02-12,True,GTQ,28687.19,863
1457,Corriente,297551.43,2016-11-10,True,GTQ,45301.8,796
1458,Inversión,441070.14,2017-09-02,True,EUR,13693.36,587
1459,Ahorro,292432.31,2016-12-11,True,EUR,47898.8,254
1460,Corriente,86739.25,2016-11-18,True,EUR,4294.55,158
1461,Inversión,452943.51,2024-01-12,True,EUR,42821.84,61
1462,Ahorro,309134.07,2023-03-07,True,EUR,14900.32,816
1463,Ahorro,113095.56,2019-07-17,True,USD,31565.3,774
1464,Corriente,96454.78,2016-10-26,True,USD,20311.6,168
1465,Nómina,213434.69,2015-01-30,True,EUR,28652.2,759
1466,Nómina,499910.63,2017-08-02,True,USD,41751.01,808
1467,Inversión,376354.03,2016-01-06,True,COP,3819.08,799
1468,Inversión,375703.29,2019-05-28,True,COP,30456.03,138
1469,Ahorro,59040.41,2017-09-21,False,MXN,10706.31,493
1470,Empresarial,154564.1,2019-03-03,True,USD,4212.76,16
1471,Empresarial,91207.95,2023-09-09,True,GTQ,28751.5,924
1472,Empresarial,171014.72,2023-12-08,True,COP,7489.52,406
1473,Empresarial,38099.16,2017-07-27,True,MXN,19246.47,740
1474,Empresarial,64141.61,2019-10-01,True,MXN,16606.59,684
1475,Nómina,314814.7,2019-06-21,True,MXN,6041.4,928
1476,Corriente,350639.64,2024-12-25,False,GTQ,22979.87,785
1477,Corriente,13322.21,2021-05-28,True,COP,45216.9,323
1478,Corriente,135314.01,2017-02-21,True,GTQ,4076.94,708
1479,Corriente,430043.92,2018-12-23,True,EUR,5610.27,215
1480,Corriente,50273.72,2022-03-05,True,EUR,12650.38,862
1481,Ahorro,258760.62,2019-12-14,False,COP,23588.78,144
1482,Inversión,233122.27,2016-06-03,True,EUR,43138.51,158
1483,Ahorro,250909.02,2017-08-25,True,EUR,35320.19,553
1484,Ahorro,295391.31,2023-04-03,True,EUR,38811.38,495
1485,Empresarial,20819.53,2020-07-11,False,COP,10715.44,214
1486,Corriente,378801.09,2021-08-09,False,EUR,5668.48,894
1487,Nómina,471383.74,2016-11-10,True,MXN,36104.17,682
1488,Inversión,480021.5,2018-01-31,True,COP,17343.63,516
1489,Inversión,367646.92,2020-12-12,True,COP,9418.02,794
1490,Inversión,349765.42,2022-12-20,False,USD,20822.01,177
1491,Ahorro,369854.07,2017-12-26,False,MXN,7141.14,599
1492,Corriente,181270.06,2017-06-06,True,EUR,4927.5,600
1493,Empresarial,84469.63,2016-10-13,True,USD,43609.24,9
1494,Ahorro,266688.49,2018-12-15,False,USD,38089.71,308
1495,Empresarial,86134.46,2019-08-12,True,COP,38263.47,902
1496,Corriente,323094.93,2016-01-07,True,USD,13038.51,281
1497,Ahorro,143808.01,2021-06-06,True,COP,1560.79,14
1498,Nómina,351112.61,2019-09-07,False,USD,41742.29,455
1499,Ahorro,67276.0,2019-06-21,True,EUR,46009.48,914
1500,Inversión,414032.81,2015-08-04,True,MXN,10516.06,69
