id_transaccion,monto,fecha,tipo,es_fraudulenta,moneda,descripcion,canal,id_cuenta_origen,id_cuenta_destino,id_dispositivo,id_ubicacion
917,47892.51,2024-06-01,Transferencia,False,GTQ,TXN-000917,Web,728,805,374,143
918,42509.61,2022-03-04,Transferencia,False,COP,TXN-000918,App Móvil,598,1496,371,102
919,37158.34,2022-10-27,Compra,False,USD,TXN-000919,ATM,511,66,573,36
920,11166.35,2022-12-17,Transferencia,False,GTQ,TXN-000920,Sucursal,1048,956,535,135
921,8596.52,2024-05-24,Retiro,False,EUR,TXN-000921,Telefónico,416,171,358,39
922,23602.09,2025-06-17,Depósito,True,GTQ,TXN-000922,Telefónico,377,6,303,36
923,12676.68,2024-06-13,Préstamo,False,USD,TXN-000923,Sucursal,1116,963,441,196
924,19784.04,2025-07-03,Préstamo,True,EUR,TXN-000924,ATM,429,1289,340,24
925,984.01,2022-06-15,Transferencia,False,COP,TXN-000925,App Móvil,1402,1453,311,177
926,35503.16,2022-12-21,Pago,False,GTQ,TXN-000926,App Móvil,1102,525,215,108
927,6740.67,2022-03-20,Pago,False,COP,TXN-000927,Web,22,926,3,181
928,13593.11,2025-08-03,Retiro,False,USD,TXN-000928,Sucursal,390,1372,339,53
929,49030.74,2022-10-17,Compra,False,GTQ,TXN-000929,Telefónico,1177,235,115,107
930,11063.47,2024-05-23,Compra,False,MXN,TXN-000930,Telefónico,1453,812,483,187
931,472.39,2022-01-03,Retiro,False,EUR,TXN-000931,ATM,1385,626,259,17
932,4988.51,2025-04-03,Depósito,False,GTQ,TXN-000932,App Móvil,39,798,560,74
933,27620.43,2025-09-05,Transferencia,False,MXN,TXN-000933,Sucursal,595,679,307,37
934,41508.48,2022-01-08,Compra,False,USD,TXN-000934,ATM,1189,846,99,31
935,15899.38,2025-06-02,Depósito,True,COP,TXN-000935,Telefónico,735,13,426,26
936,38644.09,2022-11-29,Préstamo,False,EUR,TXN-000936,ATM,1497,1473,164,179
937,8140.61,2025-02-05,Transferencia,False,EUR,TXN-000937,Telefónico,501,1427,562,50
938,22258.23,2023-12-18,Retiro,False,GTQ,TXN-000938,ATM,934,1327,509,104
939,37310.14,2025-05-05,Retiro,False,GTQ,TXN-000939,App Móvil,358,697,90,30
940,40855.4,2025-11-05,Depósito,False,USD,TXN-000940,Sucursal,676,326,457,181
941,26919.76,2023-03-29,Transferencia,False,MXN,TXN-000941,ATM,1113,1131,545,151
942,1003.4,2024-01-05,Compra,False,COP,TXN-000942,App Móvil,39,488,483,31
943,3379.67,2023-09-26,Pago,False,USD,TXN-000943,Telefónico,1114,885,226,95
944,47981.62,2025-09-15,Préstamo,False,EUR,TXN-000944,Telefónico,1439,673,186,12
945,28180.91,2024-06-30,Depósito,False,COP,TXN-000945,Telefónico,668,723,91,28
946,39264.87,2025-01-27,Pago,False,GTQ,TXN-000946,ATM,1394,386,340,120
947,22113.17,2025-10-30,Transferencia,False,GTQ,TXN-000947,Sucursal,844,293,1,141
948,48399.31,2022-03-21,Transferencia,False,EUR,TXN-000948,Web,1168,731,186,30
949,18951.99,2024-02-09,Transferencia,False,GTQ,TXN-000949,Telefónico,421,413,201,70
950,34041.13,2025-10-07,Compra,True,COP,TXN-000950,Telefónico,940,887,233,2
951,14045.36,2022-08-28,Préstamo,False,USD,TXN-000951,Telefónico,1407,1016,491,148
952,23332.45,2023-11-04,Préstamo,False,MXN,TXN-000952,App Móvil,1218,260,226,55
953,24292.64,2024-11-29,Préstamo,False,EUR,TXN-000953,Web,1067,1387,526,94
954,43040.41,2024-11-15,Préstamo,False,GTQ,TXN-000954,Telefónico,1317,1149,265,199
955,23375.91,2022-04-15,Préstamo,False,COP,TXN-000955,App Móvil,481,1179,5,121
956,29373.4,2025-06-06,Préstamo,False,EUR,TXN-000956,ATM,486,1017,321,119
957,32975.79,2023-09-27,Retiro,False,GTQ,TXN-000957,App Móvil,1401,1316,463,104
958,37193.43,2025-08-04,Retiro,False,EUR,TXN-000958,Web,1191,349,305,197
959,49675.79,2024-03-11,Transferencia,False,EUR,TXN-000959,Web,926,727,350,149
960,10472.81,2023-11-06,Préstamo,False,COP,TXN-000960,App Móvil,1336,1056,474,156
961,48306.66,2023-10-06,Depósito,False,COP,TXN-000961,Web,1442,1173,509,85
962,49311.25,2024-02-14,Depósito,False,COP,TXN-000962,ATM,854,1364,224,79
963,24445.4,2023-03-08,Transferencia,False,MXN,TXN-000963,App Móvil,1387,80,478,120
964,44009.27,2023-01-31,Retiro,False,GTQ,TXN-000964,App Móvil,795,193,504,131
965,19401.33,2023-01-26,Pago,False,COP,TXN-000965,ATM,1095,447,290,4
966,20445.92,2023-11-28,Pago,False,COP,TXN-000966,ATM,484,388,45,187
967,4359.05,2022-10-11,Préstamo,False,MXN,TXN-000967,ATM,384,460,201,41
968,15684.96,2023-11-09,Transferencia,False,EUR,TXN-000968,Telefónico,940,488,462,40
969,34501.7,2022-09-20,Pago,False,EUR,TXN-000969,Sucursal,538,1217,499,20
970,39612.61,2022-03-10,Compra,False,USD,TXN-000970,ATM,599,869,322,95
971,22579.71,2022-11-01,Transferencia,False,GTQ,TXN-000971,Sucursal,706,1424,117,121
972,9736.13,2023-06-28,Retiro,False,COP,TXN-000972,ATM,516,151,482,101
973,5397.6,2025-09-19,Compra,False,GTQ,TXN-000973,Web,228,328,490,174
974,42138.52,2024-06-15,Préstamo,False,MXN,TXN-000974,App Móvil,1500,30,158,44
975,32458.88,2025-07-18,Transferencia,False,EUR,TXN-000975,Sucursal,307,1109,304,73
976,34751.78,2022-01-09,Retiro,False,EUR,TXN-000976,ATM,859,1142,332,88
977,2562.24,2023-03-11,Préstamo,False,EUR,TXN-000977,Sucursal,1190,682,7,128
978,38410.34,2025-10-08,Retiro,False,USD,TXN-000978,Web,1021,998,141,125
979,28832.15,2023-06-23,Préstamo,False,MXN,TXN-000979,App Móvil,840,393,30,134
980,37094.1,2025-03-04,Depósito,False,USD,TXN-000980,Sucursal,365,1422,577,5
981,9196.24,2024-06-28,Retiro,True,EUR,TXN-000981,App Móvil,377,1405,411,27
982,1865.94,2024-08-04,Transferencia,False,GTQ,TXN-000982,ATM,938,1241,111,45
983,10368.25,2023-06-02,Retiro,False,COP,TXN-000983,App Móvil,80,115,469,112
984,44703.4,2024-02-23,Pago,False,GTQ,TXN-000984,Telefónico,1228,975,199,176
985,40896.7,2025-07-24,Transferencia,False,COP,TXN-000985,Web,487,1406,592,97
986,7343.83,2023-11-22,Pago,True,GTQ,TXN-000986,Sucursal,1329,1249,88,41
987,2115.77,2025-02-19,Pago,True,USD,TXN-000987,Telefónico,355,856,239,168
988,37432.4,2022-04-21,Retiro,False,EUR,TXN-000988,Telefónico,949,911,574,83
989,26777.04,2022-12-08,Compra,False,USD,TXN-000989,App Móvil,1006,1109,410,50
990,34651.55,2025-11-21,Préstamo,False,GTQ,TXN-000990,App Móvil,309,326,172,108
991,2660.27,2024-05-01,Préstamo,False,MXN,TXN-000991,ATM,1182,1134,516,149
992,37035.18,2024-04-16,Transferencia,False,COP,TXN-000992,Sucursal,664,282,20,166
993,22003.64,2023-06-11,Retiro,False,USD,TXN-000993,ATM,874,544,473,56
994,23294.16,2024-10-10,Compra,False,COP,TXN-000994,ATM,928,1127,15,114
995,34956.75,2023-10-14,Depósito,False,MXN,TXN-000995,Sucursal,8,1428,55,112
996,45245.05,2025-05-27,Depósito,False,USD,TXN-000996,Telefónico,177,292,314,40
997,3074.22,2024-11-15,Pago,False,MXN,TXN-000997,App Móvil,817,1070,387,66
998,1352.02,2024-10-06,Transferencia,False,COP,TXN-000998,Sucursal,245,897,35,86
999,35864.59,2022-01-22,Pago,False,GTQ,TXN-000999,Sucursal,793,1493,388,79
1000,41907.3,2022-10-23,Depósito,False,COP,TXN-001000,Telefónico,967,1183,196,32
1001,6685.47,2023-05-03,Retiro,False,EUR,TXN-001001,App Móvil,357,538,409,5
1002,30200.47,2025-02-13,Préstamo,False,EUR,TXN-001002,Telefónico,174,1182,21,134
1003,46548.79,2022-01-03,Préstamo,False,COP,TXN-001003,Sucursal,902,6,498,27
1004,1980.09,2022-07-31,Préstamo,False,GTQ,TXN-001004,Sucursal,752,350,293,15
1005,11254.52,2025-03-31,Retiro,False,MXN,TXN-001005,Telefónico,584,464,389,116
1006,32409.35,2022-06-20,Préstamo,False,GTQ,TXN-001006,ATM,1433,311,69,24
1007,46258.44,2024-08-18,Transferencia,True,GTQ,TXN-001007,Sucursal,72,1169,569,189
1008,36328.37,2022-04-09,Pago,True,EUR,TXN-001008,ATM,742,58,579,122
1009,38132.43,2025-12-11,Préstamo,False,COP,TXN-001009,Web,335,1406,34,21
1010,8615.71,2024-08-21,Retiro,False,COP,TXN-001010,Telefónico,25,1382,485,69
1011,33725.2,2023-11-15,Préstamo,False,USD,TXN-001011,Telefónico,1328,944,433,83
1012,37410.82,2022-12-09,Retiro,False,USD,TXN-001012,Sucursal,1219,925,265,172
1013,2817.26,2023-08-06,Transferencia,False,EUR,TXN-001013,Web,1329,340,452,75
1014,42540.86,2023-01-20,Pago,False,MXN,TXN-001014,Telefónico,81,1393,236,114
1015,37080.51,2025-11-07,Compra,False,MXN,TXN-001015,Sucursal,868,810,547,30
1016,38358.45,2024-12-21,Retiro,True,EUR,TXN-001016,Sucursal,1385,772,91,118
1017,32868.39,2024-12-02,Retiro,False,COP,TXN-001017,Sucursal,617,1227,529,131
1018,13650.78,2024-11-21,Transferencia,False,USD,TXN-001018,ATM,162,564,516,103
1019,36726.23,2024-06-28,Retiro,False,EUR,TXN-001019,ATM,351,581,28,145
1020,27896.48,2023-06-14,Retiro,False,USD,TXN-001020,ATM,1265,1183,149,113
1021,4867.59,2025-11-17,Transferencia,False,COP,TXN-001021,ATM,1211,224,73,137
1022,33874.63,2025-06-02,Compra,False,EUR,TXN-001022,Telefónico,513,841,228,43
1023,17854.72,2022-08-30,Compra,False,USD,TXN-001023,App Móvil,157,498,465,186
1024,32545.21,2024-12-25,Transferencia,False,GTQ,TXN-001024,Web,1423,407,152,169
1025,7751.62,2024-10-11,Préstamo,False,USD,TXN-001025,App Móvil,858,543,343,85
1026,41313.46,2024-11-24,Depósito,False,COP,TXN-001026,App Móvil,608,1120,145,17
1027,48587.42,2025-01-10,Retiro,False,MXN,TXN-001027,ATM,578,964,396,2
1028,29197.89,2022-08-01,Depósito,False,COP,TXN-001028,ATM,604,358,486,47
1029,21494.71,2024-10-19,Retiro,False,COP,TXN-001029,App Móvil,166,538,278,89
1030,41610.67,2024-07-02,Depósito,False,COP,TXN-001030,Telefónico,296,1273,531,167
1031,29488.12,2024-08-02,Depósito,False,EUR,TXN-001031,ATM,1268,932,286,85
1032,44175.05,2022-05-22,Pago,False,EUR,TXN-001032,App Móvil,1051,529,119,157
1033,46781.65,2023-03-13,Depósito,False,GTQ,TXN-001033,ATM,279,1479,446,47
1034,16650.24,2025-12-01,Compra,False,USD,TXN-001034,ATM,1425,930,386,64
1035,1370.5,2023-07-25,Compra,False,EUR,TXN-001035,ATM,1057,1235,491,155
1036,35941.16,2024-04-13,Transferencia,False,GTQ,TXN-001036,ATM,497,865,420,142
1037,35265.5,2023-05-07,Transferencia,False,MXN,TXN-001037,App Móvil,824,279,429,86
1038,25927.82,2023-04-21,Transferencia,False,MXN,TXN-001038,App Móvil,1257,517,135,181
1039,31786.93,2023-05-24,Transferencia,False,USD,TXN-001039,Sucursal,268,921,181,167
1040,3379.61,2025-08-21,Pago,False,EUR,TXN-001040,ATM,1466,1008,468,91
1041,43080.26,2022-08-04,Pago,False,GTQ,TXN-001041,Web,857,386,557,179
1042,27231.09,2024-09-26,Compra,False,GTQ,TXN-001042,Sucursal,30,1007,427,20
1043,44101.4,2024-11-11,Retiro,False,COP,TXN-001043,Sucursal,654,1428,386,60
1044,16311.91,2022-06-13,Compra,False,GTQ,TXN-001044,Web,725,887,565,175
1045,16936.04,2022-12-17,Préstamo,True,COP,TXN-001045,Telefónico,1070,361,391,111
1046,45567.5,2025-06-10,Retiro,False,MXN,TXN-001046,Telefónico,1197,85,539,195
1047,26847.47,2025-11-19,Compra,False,EUR,TXN-001047,Sucursal,636,360,37,85
1048,12134.52,2025-10-13,Pago,False,COP,TXN-001048,Telefónico,316,92,569,118
1049,10488.31,2022-02-04,Pago,False,MXN,TXN-001049,Sucursal,187,344,536,112
1050,39384.53,2024-09-11,Compra,False,MXN,TXN-001050,Web,601,260,438,139
1051,38892.02,2022-10-22,Compra,False,MXN,TXN-001051,Sucursal,1439,1359,30,185
1052,324.55,2024-09-16,Depósito,False,COP,TXN-001052,Web,499,307,276,113
1053,20340.93,2023-04-12,Pago,False,EUR,TXN-001053,ATM,164,15,378,123
1054,44536.47,2025-08-24,Pago,False,MXN,TXN-001054,Sucursal,498,701,38,15
1055,10656.15,2025-12-16,Compra,False,MXN,TXN-001055,Web,522,678,63,33
1056,37275.75,2022-09-17,Pago,False,COP,TXN-001056,ATM,947,452,459,6
1057,8169.22,2022-11-09,Retiro,False,EUR,TXN-001057,ATM,640,1453,298,106
1058,36325.0,2023-04-02,Compra,False,MXN,TXN-001058,Sucursal,1068,1237,40,76
1059,20784.3,2025-01-05,Transferencia,False,EUR,TXN-001059,Telefónico,214,213,432,164
1060,43473.56,2024-12-16,Depósito,False,EUR,TXN-001060,Sucursal,585,819,11,77
1061,33563.45,2025-10-06,Depósito,False,MXN,TXN-001061,Web,571,1055,213,48
1062,31183.75,2025-11-13,Pago,True,EUR,TXN-001062,Telefónico,1458,366,339,91
1063,45901.81,2022-01-22,Préstamo,False,MXN,TXN-001063,Web,1095,953,245,174
1064,47001.44,2025-04-29,Préstamo,False,EUR,TXN-001064,Web,1260,537,432,71
1065,20634.9,2025-05-02,Retiro,False,USD,TXN-001065,App Móvil,66,1000,88,33
1066,11277.19,2025-03-25,Compra,False,GTQ,TXN-001066,App Móvil,1472,97,248,185
1067,4564.96,2022-10-22,Compra,False,USD,TXN-001067,Web,1034,1022,365,109
1068,2676.52,2025-01-27,Transferencia,False,GTQ,TXN-001068,Telefónico,1126,1280,18,30
1069,10343.24,2023-02-09,Retiro,False,MXN,TXN-001069,Sucursal,750,448,22,34
1070,22498.09,2024-08-01,Transferencia,False,EUR,TXN-001070,Sucursal,1303,1344,375,156
1071,31053.54,2025-04-05,Préstamo,False,EUR,TXN-001071,ATM,884,1352,507,88
1072,30584.15,2024-01-24,Transferencia,False,EUR,TXN-001072,ATM,1164,703,246,177
1073,6708.85,2022-06-19,Depósito,False,GTQ,TXN-001073,ATM,1289,793,527,94
1074,27961.95,2022-11-25,Préstamo,False,EUR,TXN-001074,Web,587,153,376,37
1075,44712.06,2025-08-14,Compra,False,USD,TXN-001075,App Móvil,127,929,404,167
1076,43684.57,2025-12-24,Pago,False,GTQ,TXN-001076,ATM,642,198,384,126
1077,14799.62,2023-02-23,Transferencia,False,USD,TXN-001077,Sucursal,605,1456,395,196
1078,23166.84,2025-01-25,Pago,True,EUR,TXN-001078,App Móvil,1276,537,194,187
1079,42913.57,2022-07-07,Pago,False,EUR,TXN-001079,ATM,743,1400,10,189
1080,29141.65,2024-06-12,Pago,False,EUR,TXN-001080,App Móvil,1439,355,590,65
1081,39862.87,2025-02-03,Transferencia,False,EUR,TXN-001081,Web,185,361,363,123
1082,29153.9,2022-02-25,Retiro,True,MXN,TXN-001082,Telefónico,1171,650,259,23
1083,11840.97,2023-09-12,Depósito,False,GTQ,TXN-001083,App Móvil,280,1343,567,153
1084,10205.28,2023-04-23,Retiro,False,COP,TXN-001084,ATM,179,234,485,18
1085,30045.32,2024-06-04,Préstamo,False,USD,TXN-001085,Sucursal,414,439,438,140
1086,9290.12,2022-09-21,Transferencia,False,GTQ,TXN-001086,Web,852,179,27,198
1087,4324.76,2023-02-22,Compra,False,GTQ,TXN-001087,Web,339,1269,41,24
1088,42966.29,2022-11-30,Compra,False,COP,TXN-001088,Telefónico,594,1213,52,143
1089,26419.31,2024-02-17,Préstamo,True,MXN,TXN-001089,ATM,1117,1321,370,41
1090,41226.83,2025-03-25,Compra,False,GTQ,TXN-001090,Telefónico,386,240,158,18
1091,9617.74,2025-02-24,Préstamo,False,USD,TXN-001091,App Móvil,1374,445,453,39
1092,44051.27,2024-09-28,Transferencia,False,EUR,TXN-001092,App Móvil,479,883,496,22
1093,10890.58,2025-02-27,Transferencia,False,COP,TXN-001093,App Móvil,24,1342,519,196
1094,1797.88,2022-03-03,Transferencia,False,USD,TXN-001094,Web,982,596,163,6
1095,47634.74,2024-01-24,Depósito,False,GTQ,TXN-001095,Sucursal,510,558,79,66
1096,38499.64,2024-10-12,Depósito,False,EUR,TXN-001096,Web,1064,973,367,182
1097,7609.67,2024-02-12,Préstamo,True,USD,TXN-001097,App Móvil,1338,941,404,7
1098,24878.18,2022-06-07,Transferencia,False,GTQ,TXN-001098,ATM,402,1357,451,8
1099,30606.46,2023-02-26,Transferencia,False,MXN,TXN-001099,Sucursal,385,1175,473,6
1100,29694.46,2025-05-08,Depósito,False,MXN,TXN-001100,Telefónico,28,708,252,184
1101,10917.82,2022-03-01,Depósito,False,GTQ,TXN-001101,ATM,281,508,536,3
1102,24778.92,2023-07-16,Préstamo,False,GTQ,TXN-001102,Telefónico,55,1188,431,51
1103,10817.97,2022-03-04,Depósito,False,EUR,TXN-001103,Telefónico,512,374,503,76
1104,27090.15,2023-01-30,Compra,False,USD,TXN-001104,Web,585,1426,480,86
1105,270.16,2023-01-17,Pago,False,COP,TXN-001105,ATM,1229,1500,555,178
1106,18697.95,2023-07-16,Retiro,False,EUR,TXN-001106,App Móvil,290,1405,217,159
1107,47741.22,2023-03-16,Retiro,False,COP,TXN-001107,Web,235,1180,241,110
1108,28044.08,2025-12-25,Depósito,False,USD,TXN-001108,Sucursal,1016,1112,577,163
1109,47642.85,2022-03-08,Retiro,False,USD,TXN-001109,Sucursal,395,298,262,113
1110,15566.93,2023-07-15,Compra,False,MXN,TXN-001110,Sucursal,746,1063,273,26
1111,24559.78,2022-03-21,Depósito,False,USD,TXN-001111,App Móvil,805,473,469,86
1112,28758.62,2022-03-18,Transferencia,False,EUR,TXN-001112,ATM,707,346,526,78
1113,5180.9,2023-07-06,Retiro,False,GTQ,TXN-001113,ATM,10,1051,450,46
1114,35339.61,2025-12-10,Depósito,False,GTQ,TXN-001114,App Móvil,1115,231,425,138
1115,5107.85,2022-03-05,Pago,False,MXN,TXN-001115,App Móvil,781,243,92,133
1116,19989.43,2023-11-13,Retiro,False,EUR,TXN-001116,ATM,1245,341,389,90
1117,37078.51,2023-05-21,Depósito,False,COP,TXN-001117,ATM,529,360,238,128
1118,49432.05,2023-02-11,Retiro,False,EUR,TXN-001118,ATM,926,184,288,87
1119,33731.61,2022-02-28,Transferencia,False,USD,TXN-001119,App Móvil,1161,726,89,24
1120,32180.01,2024-10-13,Pago,False,USD,TXN-001120,Telefónico,1231,848,386,151
1121,34352.58,2025-08-27,Préstamo,False,MXN,TXN-001121,Web,966,547,400,136
1122,18388.85,2022-04-24,Compra,False,EUR,TXN-001122,Sucursal,475,1096,22,150
1123,1478.54,2025-03-20,Transferencia,False,MXN,TXN-001123,ATM,397,530,34,140
1124,9456.91,2023-06-16,Transferencia,False,USD,TXN-001124,ATM,233,143,541,161
1125,13607.79,2024-08-28,Depósito,False,GTQ,TXN-001125,App Móvil,516,1151,431,45
1126,16542.67,2023-11-18,Préstamo,False,GTQ,TXN-001126,ATM,998,1169,186,153
1127,14261.34,2024-05-26,Compra,False,EUR,TXN-001127,ATM,728,523,142,22
1128,42130.05,2023-12-26,Depósito,False,USD,TXN-001128,Sucursal,1427,975,352,44
1129,48361.78,2022-05-17,Préstamo,False,MXN,TXN-001129,Web,1026,16,278,79
1130,33116.58,2023-10-16,Compra,False,USD,TXN-001130,Web,945,1188,321,173
1131,35582.82,2022-11-29,Depósito,False,EUR,TXN-001131,Telefónico,241,839,499,184
1132,47777.93,2022-04-19,Transferencia,False,MXN,TXN-001132,App Móvil,187,1407,477,143
1133,34157.57,2025-07-27,Préstamo,False,EUR,TXN-001133,Sucursal,212,257,415,20
1134,42823.18,2025-03-05,Retiro,False,COP,TXN-001134,ATM,491,84,93,179
1135,31279.41,2023-05-18,Retiro,False,EUR,TXN-001135,Web,591,356,555,52
1136,24174.83,2024-08-24,Préstamo,False,EUR,TXN-001136,Sucursal,1311,437,504,147
1137,32980.64,2022-10-11,Depósito,True,EUR,TXN-001137,Sucursal,1137,256,281,164
1138,23622.93,2023-12-01,Compra,False,COP,TXN-001138,Web,935,1457,67,135
1139,33760.04,2025-05-02,Retiro,False,GTQ,TXN-001139,App Móvil,960,77,500,187
1140,5808.52,2022-06-05,Retiro,False,MXN,TXN-001140,ATM,1182,248,261,98
1141,4095.48,2025-04-08,Compra,False,USD,TXN-001141,App Móvil,1460,1331,591,118
1142,8631.37,2024-09-29,Pago,False,COP,TXN-001142,Telefónico,744,622,345,182
1143,24857.11,2024-09-15,Retiro,False,COP,TXN-001143,Sucursal,379,494,470,2
1144,28020.27,2025-07-19,Pago,False,EUR,TXN-001144,Web,116,961,177,86
1145,4336.44,2025-02-10,Transferencia,False,COP,TXN-001145,Web,195,322,170,104
1146,48579.74,2024-04-17,Préstamo,True,MXN,TXN-001146,Sucursal,990,1171,20,38
1147,18035.68,2023-02-21,Compra,False,USD,TXN-001147,Telefónico,1109,882,370,118
1148,15378.87,2025-10-01,Compra,False,USD,TXN-001148,App Móvil,130,840,2,4
1149,49651.28,2025-04-30,Transferencia,False,MXN,TXN-001149,App Móvil,387,1399,252,125
1150,26391.21,2024-05-03,Préstamo,False,MXN,TXN-001150,Telefónico,1066,125,231,43
1151,40029.42,2025-12-17,Transferencia,False,COP,TXN-001151,Telefónico,75,1022,241,70
1152,29697.45,2025-11-17,Depósito,False,MXN,TXN-001152,ATM,1034,556,554,113
1153,8808.36,2022-05-02,Depósito,False,EUR,TXN-001153,ATM,839,1402,349,102
1154,6670.25,2024-01-09,Préstamo,False,EUR,TXN-001154,App Móvil,649,905,523,42
1155,22342.96,2024-10-17,Depósito,False,COP,TXN-001155,ATM,1029,211,4,11
1156,16698.88,2022-11-02,Transferencia,False,USD,TXN-001156,Sucursal,397,630,184,102
1157,2926.8,2024-03-07,Préstamo,False,EUR,TXN-001157,ATM,1253,463,176,96
1158,12083.69,2022-03-09,Depósito,False,EUR,TXN-001158,App Móvil,908,457,391,59
1159,21639.7,2025-08-18,Pago,False,EUR,TXN-001159,Sucursal,687,178,410,191
1160,6117.36,2025-02-16,Pago,False,MXN,TXN-001160,Telefónico,981,754,26,16
1161,42029.71,2024-03-29,Préstamo,False,MXN,TXN-001161,Telefónico,1475,734,214,50
1162,21729.43,2023-06-13,Pago,False,USD,TXN-001162,Telefónico,279,1009,364,179
1163,38668.8,2023-04-18,Depósito,False,USD,TXN-001163,Web,820,327,510,173
1164,16857.56,2022-07-28,Transferencia,False,USD,TXN-001164,Web,362,382,483,197
1165,44268.47,2025-11-20,Compra,True,EUR,TXN-001165,Web,1432,1464,213,65
1166,37155.75,2023-02-09,Pago,True,USD,TXN-001166,Web,70,419,127,162
1167,44363.0,2024-12-28,Retiro,False,EUR,TXN-001167,Sucursal,1284,1101,85,33
1168,24348.42,2022-01-26,Retiro,False,MXN,TXN-001168,Web,738,1323,451,26
1169,40049.33,2024-02-01,Préstamo,False,GTQ,TXN-001169,Sucursal,1214,1073,432,147
1170,27022.28,2025-08-29,Préstamo,False,MXN,TXN-001170,ATM,1350,790,379,181
1171,15129.56,2022-10-23,Transferencia,False,EUR,TXN-001171,Sucursal,731,630,553,57
1172,33439.17,2022-03-03,Retiro,False,USD,TXN-001172,Web,950,1272,462,51
1173,21439.54,2025-06-17,Pago,False,EUR,TXN-001173,Web,1327,1234,539,143
1174,40141.42,2025-05-20,Depósito,True,COP,TXN-001174,Telefónico,438,1302,480,174
1175,43126.8,2022-06-14,Préstamo,False,EUR,TXN-001175,App Móvil,1377,1061,244,43
1176,25495.36,2025-10-12,Depósito,False,EUR,TXN-001176,ATM,194,1217,83,175
1177,1502.37,2024-03-22,Depósito,False,MXN,TXN-001177,Telefónico,1403,1490,415,164
1178,20169.59,2023-09-02,Depósito,False,MXN,TXN-001178,Sucursal,1375,76,96,77
1179,33930.21,2022-10-19,Compra,False,COP,TXN-001179,ATM,1164,1182,92,188
1180,26391.58,2022-10-28,Depósito,False,MXN,TXN-001180,Web,2,474,157,27
1181,28303.32,2025-10-18,Depósito,False,EUR,TXN-001181,Web,667,722,587,174
1182,29832.58,2023-11-21,Compra,False,EUR,TXN-001182,App Móvil,850,467,206,143
1183,16026.05,2024-04-29,Retiro,False,MXN,TXN-001183,ATM,1153,713,204,20
1184,25682.25,2022-04-20,Pago,False,GTQ,TXN-001184,App Móvil,963,120,150,189
1185,19014.67,2025-10-30,Préstamo,False,USD,TXN-001185,ATM,958,418,400,169
1186,35993.62,2022-12-15,Préstamo,False,USD,TXN-001186,ATM,945,420,518,116
1187,10699.22,2024-05-22,Préstamo,False,MXN,TXN-001187,App Móvil,549,1156,99,149
1188,30164.38,2024-11-29,Depósito,False,MXN,TXN-001188,App Móvil,254,69,453,54
1189,15483.99,2024-07-05,Compra,False,COP,TXN-001189,Web,316,847,481,132
1190,18159.73,2022-07-07,Depósito,False,MXN,TXN-001190,App Móvil,732,1258,24,154
1191,4845.41,2025-12-19,Préstamo,False,EUR,TXN-001191,Telefónico,406,1016,111,4
1192,37563.84,2023-07-11,Depósito,False,MXN,TXN-001192,Telefónico,585,717,308,66
1193,34436.42,2025-01-10,Depósito,False,COP,TXN-001193,App Móvil,1012,438,334,34
1194,1509.42,2024-06-13,Retiro,False,GTQ,TXN-001194,Telefónico,1027,1173,196,114
1195,37010.1,2025-04-30,Compra,False,COP,TXN-001195,Telefónico,1111,621,243,114
1196,40766.26,2025-05-26,Depósito,False,COP,TXN-001196,ATM,561,503,220,129
1197,7895.55,2022-11-03,Pago,False,GTQ,TXN-001197,Telefónico,84,810,585,166
1198,19502.83,2025-05-30,Préstamo,False,USD,TXN-001198,ATM,1212,1379,228,77
1199,12564.25,2023-11-07,Pago,False,GTQ,TXN-001199,Web,476,734,105,176
1200,1619.36,2024-07-14,Transferencia,False,GTQ,TXN-001200,Telefónico,729,797,560,12
1201,43390.39,2023-08-19,Depósito,False,MXN,TXN-001201,App Móvil,430,677,307,151
1202,23852.2,2023-07-20,Depósito,False,MXN,TXN-001202,Telefónico,121,435,126,169
1203,4062.38,2023-11-24,Transferencia,False,USD,TXN-001203,Telefónico,168,873,415,179
1204,27566.94,2024-10-26,Préstamo,False,GTQ,TXN-001204,Telefónico,642,720,46,11
1205,15699.66,2023-03-17,Pago,False,EUR,TXN-001205,Web,620,252,557,107
1206,33078.77,2023-04-03,Compra,True,EUR,TXN-001206,ATM,1464,1465,1,197
1207,29310.19,2024-09-13,Pago,False,COP,TXN-001207,App Móvil,54,343,109,8
1208,42779.8,2024-08-11,Transferencia,False,COP,TXN-001208,App Móvil,141,378,384,144
1209,37386.2,2022-07-05,Compra,False,EUR,TXN-001209,Telefónico,113,789,582,198
1210,9492.74,2024-02-05,Transferencia,False,EUR,TXN-001210,ATM,1185,238,124,148
1211,40650.82,2023-04-01,Compra,False,MXN,TXN-001211,Telefónico,195,1376,449,21
1212,39749.72,2024-09-16,Transferencia,False,COP,TXN-001212,App Móvil,1028,887,319,157
1213,42535.98,2025-02-17,Préstamo,False,EUR,TXN-001213,App Móvil,303,1224,503,180
1214,21134.0,2025-04-25,Pago,False,USD,TXN-001214,Web,208,1230,77,196
1215,28828.61,2022-10-04,Transferencia,False,COP,TXN-001215,ATM,399,573,43,171
1216,23905.24,2024-08-22,Depósito,False,EUR,TXN-001216,Telefónico,107,437,570,90
